2023-11-01 12:00,19.1,2.2,200,10
2023-11-02 12:00,23.7,3.3,200,10
2023-11-03 12:00,21.6,3.4,200,10
2023-11-04 12:00,18.6,3.7,50,10
2023-11-05 12:00,17.0,3.6,50,10
2023-11-06 12:00,14.7,5.5,270,10
2023-11-07 12:00,7.0,3.4,250,10
2023-11-08 12:00,10.6,2.3,50,10
2023-11-09 12:00,15.1,1.0,70,10
2023-11-10 12:00,5.2,3.6,290,10
2023-11-11 12:00,3.1,2.8,320,10
2023-11-12 12:00,2.9,2.9,270,10
2023-11-13 12:00,4.3,4.1,270,10
2023-11-14 12:00,8.7,1.5,160,10
2023-11-15 12:00,10.4,1.8,230,10
2023-11-16 12:00,6.8,2.1,50,10
2023-11-17 12:00,4.0,2.3,180,10
2023-11-18 12:00,2.2,3.8,290,10
2023-11-19 12:00,7.7,1.5,50,10
2023-11-20 12:00,10.1,2.0,200,10
2023-11-21 12:00,11.8,1.1,160,10
2023-11-22 12:00,11.8,0.9,200,10
2023-11-23 12:00,13.6,1.5,230,10
2023-11-24 12:00,0.2,4.4,290,10
2023-11-25 12:00,2.2,2.7,180,10
2023-11-26 12:00,5.3,1.2,70,10
2023-11-27 12:00,5.9,1.9,50,10
2023-11-28 12:00,3.1,3.9,270,10
2023-11-29 12:00,2.0,1.9,50,10
2023-11-30 12:00,-3.2,4.3,290,10
