2023-08-01 12:00,32.2,1.7,340,10
2023-08-02 12:00,32.4,2.7,270,10
2023-08-03 12:00,31.7,2.2,270,10
2023-08-04 12:00,31.9,2.5,290,10
2023-08-05 12:00,32.6,1.6,270,10
2023-08-06 12:00,32.4,2.6,290,10
2023-08-07 12:00,32.6,2.3,70,10
2023-08-08 12:00,33.3,2.4,90,10
2023-08-09 12:00,30.9,3.4,50,10
2023-08-10 12:00,22.3,4.5,50,10
2023-08-11 12:00,22.8,2.1,270,10
2023-08-12 12:00,23.4,1.6,110,10
2023-08-13 12:00,28.6,2.0,110,10
2023-08-14 12:00,30.3,1.3,360,10
2023-08-15 12:00,30.8,1.7,70,10
2023-08-16 12:00,29.8,1.7,50,10
2023-08-17 12:00,31.0,2.4,140,10
2023-08-18 12:00,32.6,1.6,160,10
2023-08-19 12:00,31.8,1.5,250,10
2023-08-20 12:00,29.9,2.0,180,10
2023-08-21 12:00,32.3,2.8,160,10
2023-08-22 12:00,29.6,4.1,160,10
2023-08-23 12:00,25.3,3.3,270,10
2023-08-24 12:00,25.3,3.3,50,10
2023-08-25 12:00,28.3,4.5,250,10
2023-08-26 12:00,27.7,1.4,90,10
2023-08-27 12:00,27.6,2.4,70,10
2023-08-28 12:00,21.3,4.0,50,10
2023-08-29 12:00,24.8,3.1,180,10
2023-08-30 12:00,24.2,1.1,290,10
2023-08-31 12:00,25.7,1.1,110,10
