2020-04-01 12:00,15.0,3.3,290,1
2020-04-02 12:00,14.1,3.3,250,1
2020-04-03 12:00,13.2,3.7,250,1
2020-04-04 12:00,11.6,5.0,320,0
2020-04-05 12:00,9.9,3.1,270,0
2020-04-06 12:00,14.2,3.1,200,0
2020-04-07 12:00,14.4,2.5,200,3
2020-04-08 12:00,11.3,4.7,340,0
2020-04-09 12:00,11.4,3.5,320,0
2020-04-10 12:00,14.0,2.5,250,4
2020-04-11 12:00,13.2,2.1,290,9
2020-04-12 12:00,14.6,5.5,90,8
2020-04-13 12:00,16.2,3.4,90,4
2020-04-14 12:00,16.8,3.6,250,0
2020-04-15 12:00,17.6,3.6,290,6
2020-04-16 12:00,20.4,2.0,140,0
2020-04-17 12:00,11.8,2.4,140,10
2020-04-18 12:00,15.6,4.3,320,2
2020-04-19 12:00,15.1,3.8,90,9
2020-04-20 12:00,12.5,4.5,250,9
2020-04-21 12:00,9.5,5.9,270,6
2020-04-22 12:00,7.6,5.6,290,8
2020-04-23 12:00,11.7,4.2,290,2
2020-04-24 12:00,13.4,7.6,250,1
2020-04-25 12:00,15.8,6.7,270,7
2020-04-26 12:00,16.6,2.0,90,0
2020-04-27 12:00,15.7,3.5,320,3
2020-04-28 12:00,17.9,5.3,230,0
2020-04-29 12:00,19.5,3.7,230,0
2020-04-30 12:00,20.6,3.7,250,0
