2012-03-01 12:00,11.4,2.9,230,0
2012-03-02 12:00,6.2,3.7,50,10
2012-03-03 12:00,9.4,3.9,70,4
2012-03-04 12:00,8.6,4.9,70,10
2012-03-05 12:00,7.3,4.8,90,10
2012-03-06 12:00,3.1,5.0,270,10
2012-03-07 12:00,4.6,2.0,290,6
2012-03-08 12:00,4.8,4.2,290,7
2012-03-09 12:00,5.1,1.9,50,8
2012-03-10 12:00,6.9,3.7,230,6
2012-03-11 12:00,-1.8,6.7,290,2
2012-03-12 12:00,0.1,3.4,340,0
2012-03-13 12:00,5.0,3.3,230,4
2012-03-14 12:00,4.8,5.3,230,10
2012-03-15 12:00,7.5,1.4,340,0
2012-03-16 12:00,10.2,3.3,70,10
2012-03-17 12:00,12.3,0.9,340,8
2012-03-18 12:00,9.7,4.0,270,4
2012-03-19 12:00,5.0,3.4,290,7
2012-03-20 12:00,5.4,5.4,290,0
2012-03-21 12:00,7.0,5.0,250,1
2012-03-22 12:00,9.0,3.6,250,6
2012-03-23 12:00,3.9,5.4,70,10
2012-03-24 12:00,5.3,7.4,320,8
2012-03-25 12:00,6.1,6.7,290,5
2012-03-26 12:00,6.3,5.5,250,0
2012-03-27 12:00,9.0,4.6,230,8
2012-03-28 12:00,11.9,1.8,90,5
2012-03-29 12:00,14.0,4.2,230,8
2012-03-30 12:00,8.8,1.0,200,10
2012-03-31 12:00,8.0,8.2,230,7
