2018-05-01 12:00,22.1,2.7,320,9
2018-05-02 12:00,17.3,0.7,110,10
2018-05-03 12:00,14.1,3.9,270,7
2018-05-04 12:00,17.9,4.6,270,0
2018-05-05 12:00,21.9,3.4,230,9
2018-05-06 12:00,15.7,1.1,110,10
2018-05-07 12:00,22.9,0.8,140,8
2018-05-08 12:00,21.5,2.1,110,6
2018-05-09 12:00,18.7,1.9,160,0
2018-05-10 12:00,19.8,2.3,270,0
2018-05-11 12:00,20.0,1.4,250,9
2018-05-12 12:00,12.3,0.8,90,10
2018-05-13 12:00,18.3,1.2,340,6
2018-05-14 12:00,20.0,1.8,290,8
2018-05-15 12:00,26.3,1.1,140,9
2018-05-16 12:00,22.9,4.0,200,10
2018-05-17 12:00,21.7,0.8,110,10
2018-05-18 12:00,16.6,0.8,90,10
2018-05-19 12:00,20.5,2.1,90,0
2018-05-20 12:00,18.8,1.2,90,9
2018-05-21 12:00,21.8,2.1,110,4
2018-05-22 12:00,22.9,1.1,250,9
2018-05-23 12:00,20.1,4.0,340,0
2018-05-24 12:00,22.1,5.3,200,0
2018-05-25 12:00,24.4,2.9,200,3
2018-05-26 12:00,26.2,1.2,230,0
2018-05-27 12:00,23.4,2.8,200,9
2018-05-28 12:00,26.3,1.8,160,5
2018-05-29 12:00,23.1,2.6,290,9
2018-05-30 12:00,23.2,3.0,270,5
2018-05-31 12:00,23.7,1.3,20,2
