2018-09-01 12:00,28.9,1.6,90,0
2018-09-02 12:00,27.5,1.4,70,6
2018-09-03 12:00,23.9,1.1,140,10
2018-09-04 12:00,25.8,2.8,340,6
2018-09-05 12:00,27.1,5.0,290,6
2018-09-06 12:00,26.9,2.3,200,9
2018-09-07 12:00,24.2,3.8,320,6
2018-09-08 12:00,25.2,2.4,340,0
2018-09-09 12:00,25.9,1.2,50,1
2018-09-10 12:00,26.7,1.4,50,2
2018-09-11 12:00,24.5,1.3,90,7
2018-09-12 12:00,26.3,1.2,140,2
2018-09-13 12:00,24.3,1.5,50,9
2018-09-14 12:00,25.3,1.2,90,9
2018-09-15 12:00,25.4,0.9,70,10
2018-09-16 12:00,23.7,1.9,320,10
2018-09-17 12:00,25.2,1.7,250,4
2018-09-18 12:00,24.7,1.8,270,9
2018-09-19 12:00,24.9,1.2,70,9
2018-09-20 12:00,19.0,1.7,90,10
2018-09-21 12:00,19.1,2.0,340,10
2018-09-22 12:00,24.2,2.2,250,4
2018-09-23 12:00,20.8,1.2,360,9
2018-09-24 12:00,20.3,2.6,320,1
2018-09-25 12:00,21.7,2.0,70,0
2018-09-26 12:00,22.5,1.8,90,3
2018-09-27 12:00,23.2,1.4,110,3
2018-09-28 12:00,19.0,1.2,90,10
2018-09-29 12:00,23.8,1.7,70,0
2018-09-30 12:00,20.8,3.1,290,2
