2019-07-01 12:00,26.4,2.6,250,8
2019-07-02 12:00,26.7,1.5,230,6
2019-07-03 12:00,27.3,1.4,290,9
2019-07-04 12:00,29.8,2.0,250,0
2019-07-05 12:00,32.2,1.2,160,1
2019-07-06 12:00,33.4,1.8,110,0
2019-07-07 12:00,30.1,2.9,90,8
2019-07-08 12:00,27.5,2.1,90,7
2019-07-09 12:00,28.4,2.1,50,7
2019-07-10 12:00,27.2,2.7,70,9
2019-07-11 12:00,24.0,1.1,90,10
2019-07-12 12:00,26.2,1.7,290,6
2019-07-13 12:00,26.9,1.6,180,8
2019-07-14 12:00,29.2,1.6,200,7
2019-07-15 12:00,27.2,1.8,140,10
2019-07-16 12:00,26.7,1.3,70,8
2019-07-17 12:00,26.5,0.5,290,9
2019-07-18 12:00,28.3,1.1,320,7
2019-07-19 12:00,32.8,1.6,90,4
2019-07-20 12:00,28.7,2.3,110,10
2019-07-21 12:00,25.5,2.9,230,10
2019-07-22 12:00,27.4,1.5,200,8
2019-07-23 12:00,29.6,2.6,200,9
2019-07-24 12:00,26.2,1.3,200,10
2019-07-25 12:00,26.8,2.2,200,10
2019-07-26 12:00,24.7,1.5,180,10
2019-07-27 12:00,30.1,1.5,180,7
2019-07-28 12:00,25.0,1.7,200,10
2019-07-29 12:00,27.9,1.8,230,9
2019-07-30 12:00,30.2,4.5,200,8
2019-07-31 12:00,25.0,0.3,0,10
