2015-06-01 12:00,26.9,3.0,200,8
2015-06-02 12:00,28.6,3.6,200,8
2015-06-03 12:00,25.7,5.4,320,1
2015-06-04 12:00,30.3,2.9,250,3
2015-06-05 12:00,20.3,2.6,70,10
2015-06-06 12:00,25.8,2.8,140,2
2015-06-07 12:00,26.7,1.9,270,7
2015-06-08 12:00,25.1,2.5,230,10
2015-06-09 12:00,26.6,3.6,230,5
2015-06-10 12:00,30.7,2.5,160,0
2015-06-11 12:00,29.8,3.5,160,7
2015-06-12 12:00,26.0,3.0,180,3
2015-06-13 12:00,28.9,3.0,230,6
2015-06-14 12:00,25.6,3.4,230,4
2015-06-15 12:00,28.0,2.0,290,7
2015-06-16 12:00,28.4,2.6,250,5
2015-06-17 12:00,29.3,2.4,230,4
2015-06-18 12:00,27.5,2.6,70,3
2015-06-19 12:00,26.8,2.0,50,7
2015-06-20 12:00,19.8,3.1,320,10
2015-06-21 12:00,25.7,1.5,160,0
2015-06-22 12:00,27.4,3.2,270,4
2015-06-23 12:00,27.9,1.4,160,2
2015-06-24 12:00,29.9,2.2,110,8
2015-06-25 12:00,27.7,2.6,180,10
2015-06-26 12:00,21.0,2.2,20,10
2015-06-27 12:00,27.8,3.0,90,5
2015-06-28 12:00,29.3,3.3,270,2
2015-06-29 12:00,29.1,3.2,250,5
2015-06-30 12:00,28.1,1.6,70,8
