2015-05-01 12:00,25.3,4.5,270,0
2015-05-02 12:00,24.4,3.1,250,8
2015-05-03 12:00,18.7,3.0,50,10
2015-05-04 12:00,20.1,5.5,290,2
2015-05-05 12:00,18.5,4.6,230,0
2015-05-06 12:00,19.1,3.0,230,8
2015-05-07 12:00,22.3,2.8,180,8
2015-05-08 12:00,19.5,1.3,70,10
2015-05-09 12:00,20.8,3.4,270,2
2015-05-10 12:00,22.5,3.4,250,0
2015-05-11 12:00,22.3,3.2,110,8
2015-05-12 12:00,14.1,8.2,230,9
2015-05-13 12:00,20.5,6.8,230,0
2015-05-14 12:00,25.0,4.4,230,4
2015-05-15 12:00,21.0,2.3,200,10
2015-05-16 12:00,23.3,4.2,250,0
2015-05-17 12:00,22.6,3.2,250,8
2015-05-18 12:00,21.6,4.1,250,8
2015-05-19 12:00,16.1,4.8,250,10
2015-05-20 12:00,18.8,2.6,250,2
2015-05-21 12:00,24.8,4.3,230,0
2015-05-22 12:00,25.1,3.9,230,0
2015-05-23 12:00,25.6,2.7,320,1
2015-05-24 12:00,26.1,2.9,250,0
2015-05-25 12:00,25.7,3.8,250,0
2015-05-26 12:00,27.6,3.1,250,0
2015-05-27 12:00,28.7,3.3,270,0
2015-05-28 12:00,30.7,1.3,70,0
2015-05-29 12:00,29.2,3.2,250,7
2015-05-30 12:00,20.2,1.9,270,10
2015-05-31 12:00,26.2,1.6,70,5
