2016-06-01 12:00,26.5,2.4,110,0
2016-06-02 12:00,27.6,1.5,290,0
2016-06-03 12:00,26.5,2.3,270,3
2016-06-04 12:00,23.4,1.5,290,10
2016-06-05 12:00,28.6,1.6,140,0
2016-06-06 12:00,26.8,1.8,70,8
2016-06-07 12:00,24.3,0.7,90,8
2016-06-08 12:00,25.0,2.7,270,7
2016-06-09 12:00,27.8,1.4,320,3
2016-06-10 12:00,29.7,1.8,180,1
2016-06-11 12:00,25.9,1.2,230,9
2016-06-12 12:00,25.8,1.6,270,9
2016-06-13 12:00,26.0,3.1,290,3
2016-06-14 12:00,27.4,3.1,250,5
2016-06-15 12:00,23.9,2.1,140,8
2016-06-16 12:00,22.5,2.9,250,8
2016-06-17 12:00,26.7,2.4,180,0
2016-06-18 12:00,28.3,3.1,250,0
2016-06-19 12:00,26.7,1.2,290,6
2016-06-20 12:00,26.4,1.4,160,8
2016-06-21 12:00,30.1,2.3,140,9
2016-06-22 12:00,29.7,1.6,320,7
2016-06-23 12:00,28.5,1.4,180,5
2016-06-24 12:00,24.3,1.5,90,9
2016-06-25 12:00,25.3,2.9,290,5
2016-06-26 12:00,27.5,2.6,270,2
2016-06-27 12:00,26.2,1.1,180,8
2016-06-28 12:00,27.4,1.0,320,2
2016-06-29 12:00,28.8,1.6,70,7
2016-06-30 12:00,26.4,1.2,200,9
