2021-09-01 12:00,21.7,3.0,50,10
2021-09-02 12:00,25.3,2.5,70,9
2021-09-03 12:00,26.7,2.9,20,1
2021-09-04 12:00,26.0,1.4,90,8
2021-09-05 12:00,25.7,3.5,70,7
2021-09-06 12:00,26.0,5.0,70,10
2021-09-07 12:00,19.9,1.6,50,10
2021-09-08 12:00,24.3,2.3,290,5
2021-09-09 12:00,25.2,0.9,110,7
2021-09-10 12:00,25.8,1.5,180,4
2021-09-11 12:00,25.9,1.7,20,3
2021-09-12 12:00,27.2,2.2,270,2
2021-09-13 12:00,26.6,3.2,50,7
2021-09-14 12:00,27.1,3.1,90,5
2021-09-15 12:00,27.4,3.5,70,1
2021-09-16 12:00,26.0,3.2,70,5
2021-09-17 12:00,26.1,3.6,70,3
2021-09-18 12:00,26.7,2.1,360,2
2021-09-19 12:00,26.9,2.1,50,9
2021-09-20 12:00,26.0,1.9,90,7
2021-09-21 12:00,22.9,2.9,200,9
2021-09-22 12:00,23.1,3.9,250,6
2021-09-23 12:00,22.9,5.0,270,6
2021-09-24 12:00,25.0,1.9,50,7
2021-09-25 12:00,22.7,2.9,50,10
2021-09-26 12:00,24.7,2.4,50,7
2021-09-27 12:00,24.6,2.1,90,6
2021-09-28 12:00,24.0,2.6,70,10
2021-09-29 12:00,21.2,2.2,270,10
2021-09-30 12:00,22.1,1.2,230,2
