2011-10-01 12:00,15.2,2.9,270,1
2011-10-02 12:00,15.8,4.5,270,3
2011-10-03 12:00,17.8,2.4,70,0
2011-10-04 12:00,19.1,2.3,230,0
2011-10-05 12:00,19.7,1.4,250,8
2011-10-06 12:00,19.5,5.4,270,1
2011-10-07 12:00,18.6,3.0,290,0
2011-10-08 12:00,19.7,2.7,270,0
2011-10-09 12:00,18.4,1.4,90,8
2011-10-10 12:00,20.4,2.7,230,8
2011-10-11 12:00,19.6,2.7,290,0
2011-10-12 12:00,16.7,1.4,50,9
2011-10-13 12:00,19.8,1.6,290,0
2011-10-14 12:00,14.0,2.3,50,10
2011-10-15 12:00,16.7,3.1,180,10
2011-10-16 12:00,18.2,5.4,270,5
2011-10-17 12:00,14.1,5.0,270,0
2011-10-18 12:00,12.7,1.7,110,0
2011-10-19 12:00,17.5,2.0,50,0
2011-10-20 12:00,19.4,2.6,90,5
2011-10-21 12:00,19.7,3.2,50,8
2011-10-22 12:00,18.9,1.4,270,8
2011-10-23 12:00,20.5,1.3,180,5
2011-10-24 12:00,14.8,3.2,270,10
2011-10-25 12:00,10.0,4.1,340,0
2011-10-26 12:00,13.5,1.7,200,2
2011-10-27 12:00,16.6,1.9,90,4
2011-10-28 12:00,17.0,1.7,200,4
2011-10-29 12:00,12.0,1.3,290,10
2011-10-30 12:00,18.5,1.2,290,2
2011-10-31 12:00,19.5,1.3,110,0
