2013-01-01 12:00,-4.2,1.6,70,9
2013-01-02 12:00,-10.6,4.0,320,0
2013-01-03 12:00,-11.8,3.2,270,0
2013-01-04 12:00,-7.6,1.4,250,0
2013-01-05 12:00,-5.4,2.1,20,0
2013-01-06 12:00,-4.4,1.4,90,7
2013-01-07 12:00,-2.8,1.3,140,6
2013-01-08 12:00,-2.7,3.1,290,0
2013-01-09 12:00,-8.1,4.3,320,0
2013-01-10 12:00,-5.6,2.2,70,0
2013-01-11 12:00,-2.1,3.1,50,0
2013-01-12 12:00,2.6,2.0,200,7
2013-01-13 12:00,1.5,1.8,70,8
2013-01-14 12:00,-0.5,1.2,250,8
2013-01-15 12:00,0.2,2.1,110,8
2013-01-16 12:00,-2.0,1.2,270,10
2013-01-17 12:00,-3.4,1.7,250,1
2013-01-18 12:00,-2.9,2.7,270,0
2013-01-19 12:00,2.9,2.2,200,3
2013-01-20 12:00,1.7,5.6,70,6
2013-01-21 12:00,2.2,5.3,70,10
2013-01-22 12:00,4.8,2.9,50,9
2013-01-23 12:00,2.3,1.1,200,10
2013-01-24 12:00,2.0,5.3,270,10
2013-01-25 12:00,-8.9,4.9,320,0
2013-01-26 12:00,-8.5,3.2,290,0
2013-01-27 12:00,-6.2,4.9,290,1
2013-01-28 12:00,-1.9,1.0,20,8
2013-01-29 12:00,2.2,2.5,70,10
2013-01-30 12:00,6.3,2.7,50,8
2013-01-31 12:00,9.0,3.3,90,3
