2022-07-01 12:00,28.6,2.2,200,7
2022-07-02 12:00,31.1,1.9,270,5
2022-07-03 12:00,32.2,1.4,230,4
2022-07-04 12:00,30.7,1.8,290,9
2022-07-05 12:00,31.6,1.1,270,9
2022-07-06 12:00,30.5,2.3,140,9
2022-07-07 12:00,29.9,2.1,160,10
2022-07-08 12:00,26.4,2.0,230,10
2022-07-09 12:00,27.7,0.9,230,9
2022-07-10 12:00,31.8,1.2,70,4
2022-07-11 12:00,29.7,1.4,230,7
2022-07-12 12:00,28.4,2.9,50,9
2022-07-13 12:00,24.1,2.2,90,10
2022-07-14 12:00,26.4,2.2,270,9
2022-07-15 12:00,28.4,1.2,250,6
2022-07-16 12:00,27.8,2.1,250,9
2022-07-17 12:00,25.5,2.2,200,9
2022-07-18 12:00,29.5,3.1,140,7
2022-07-19 12:00,30.2,3.5,230,3
2022-07-20 12:00,29.6,2.6,230,8
2022-07-21 12:00,23.2,2.7,320,9
2022-07-22 12:00,27.2,2.1,290,9
2022-07-23 12:00,26.7,1.6,110,10
2022-07-24 12:00,25.9,2.3,20,10
2022-07-25 12:00,29.2,2.3,270,4
2022-07-26 12:00,31.7,3.1,140,6
2022-07-27 12:00,31.2,2.4,70,9
2022-07-28 12:00,31.6,3.1,140,2
2022-07-29 12:00,33.2,2.2,140,8
2022-07-30 12:00,35.0,2.3,70,2
2022-07-31 12:00,28.2,2.0,50,10
