2001-01-01 12:00,-3.8,1.4,70,10
2001-01-02 12:00,-3.2,4.9,270,9
2001-01-03 12:00,-6.8,3.0,320,1
2001-01-04 12:00,-9.2,3.5,320,0
2001-01-05 12:00,-4.5,1.0,140,1
2001-01-06 12:00,-2.0,2.7,70,3
2001-01-07 12:00,0.2,4.0,70,10
2001-01-08 12:00,4.0,2.7,70,2
2001-01-09 12:00,0.8,1.7,270,10
2001-01-10 12:00,-3.9,0.8,230,0
2001-01-11 12:00,-6.6,4.2,270,0
2001-01-12 12:00,-10.2,2.1,290,1
2001-01-13 12:00,-7.7,4.9,270,2
2001-01-14 12:00,-13.2,2.7,320,0
2001-01-15 12:00,-13.5,2.4,270,0
2001-01-16 12:00,-12.7,3.9,320,0
2001-01-17 12:00,-7.8,2.4,70,0
2001-01-18 12:00,1.2,0.9,50,1
2001-01-19 12:00,1.5,2.2,70,10
2001-01-20 12:00,1.9,1.3,290,10
2001-01-21 12:00,-0.7,1.9,50,10
2001-01-22 12:00,0.3,0.6,230,8
2001-01-23 12:00,-2.0,1.3,320,0
2001-01-24 12:00,0.7,3.0,70,10
2001-01-25 12:00,5.5,1.8,70,1
2001-01-26 12:00,2.8,3.6,70,10
2001-01-27 12:00,1.2,2.0,270,9
2001-01-28 12:00,-1.6,5.0,290,2
2001-01-29 12:00,-1.7,1.8,50,1
2001-01-30 12:00,1.5,1.8,250,0
2001-01-31 12:00,-0.1,3.1,50,10
