2001-07-01 12:00,25.5,1.0,200,10
2001-07-02 12:00,29.1,1.9,200,10
2001-07-03 12:00,26.4,2.5,230,10
2001-07-04 12:00,28.6,3.2,230,6
2001-07-05 12:00,23.3,4.5,230,10
2001-07-06 12:00,29.0,1.7,90,6
2001-07-07 12:00,29.5,1.2,270,4
2001-07-08 12:00,27.9,1.3,270,3
2001-07-09 12:00,27.4,1.2,270,7
2001-07-10 12:00,23.5,0.5,360,10
2001-07-11 12:00,27.2,0.6,70,10
2001-07-12 12:00,29.2,0.8,250,7
2001-07-13 12:00,29.5,1.8,250,6
2001-07-14 12:00,27.2,0.6,70,10
2001-07-15 12:00,22.9,1.5,70,10
2001-07-16 12:00,28.5,0.6,50,7
2001-07-17 12:00,28.9,0.7,110,0
2001-07-18 12:00,29.4,1.2,180,1
2001-07-19 12:00,29.3,1.4,250,7
2001-07-20 12:00,28.0,0.5,50,9
2001-07-21 12:00,27.0,1.4,160,10
2001-07-22 12:00,26.6,1.6,200,10
2001-07-23 12:00,24.7,1.2,50,10
2001-07-24 12:00,25.7,1.2,270,10
2001-07-25 12:00,29.9,0.3,20,9
2001-07-26 12:00,31.1,1.9,230,4
2001-07-27 12:00,28.9,1.7,290,10
2001-07-28 12:00,30.6,2.7,200,9
2001-07-29 12:00,25.4,1.2,160,10
2001-07-30 12:00,24.6,1.7,230,10
2001-07-31 12:00,28.0,3.5,200,10
